"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1711430341301,"26/03/2024 05:19:01",1711412341301,-5,"25/03/2024 19:19:01",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF90238"
"2",1711430349999,"26/03/2024 05:19:09",1711412349999,-5,"25/03/2024 19:19:09",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",8092.99999999404,8083.2,8092.99999999404,8092.99999999404,8083.2,8092.99999999404,1,8092.99999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF90238"
"3",1711430354029,"26/03/2024 05:19:14",1711412354029,-5,"25/03/2024 19:19:14",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4040.09999997616,4033.4,4040.09999997616,4040.09999997616,4033.4,4040.09999997616,1,4040.09999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF90238"
"4",1711430361138,"26/03/2024 05:19:21",1711412361138,-5,"25/03/2024 19:19:21",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",7115.89999999404,7100,7115.89999999404,7115.89999999404,7100,7115.89999999404,1,7115.89999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF90238"
"5",1711430397987,"26/03/2024 05:19:57",1711412397987,-5,"25/03/2024 19:19:57",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",36864.0999999821,36849.9,36864.0999999821,36864.0999999821,36849.9,36864.0999999821,1,36864.0999999821,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF90238"
"6",1711430403066,"26/03/2024 05:20:03",1711412403066,-5,"25/03/2024 19:20:03",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5092.4,5083.50000000001,5092.4,5092.4,5083.50000000001,5092.4,1,5092.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF90238"
"7",1711430410294,"26/03/2024 05:20:10",1711412410294,-5,"25/03/2024 19:20:10",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7237.19999998211,7233.59999999999,7237.19999998211,7237.19999998211,7233.59999999999,7237.19999998211,1,7237.19999998211,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF90238"
"8",1711430413244,"26/03/2024 05:20:13",1711412413244,-5,"25/03/2024 19:20:13",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2954.3,2949.60000000001,2954.3,2954.3,2949.60000000001,2954.3,1,2954.3,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF90238"
"9",1711430416315,"26/03/2024 05:20:16",1711412416315,-5,"25/03/2024 19:20:16",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3075.59999997616,3066.59999999999,3075.59999997616,3075.59999997616,3066.59999999999,3075.59999997616,1,3075.59999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF90238"
"10",1711430416317,"26/03/2024 05:20:16",1711412416317,-5,"25/03/2024 19:20:16",172741,4,"task-kvtv",NA,36445423,10757142,NA,"complete",NA,"6602563d86cb8962f2d42b1f","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF90238"
"1",1711431728046,"26/03/2024 05:42:08",1711417328046,-4,"25/03/2024 21:42:08",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18827"
"2",1711431732280,"26/03/2024 05:42:12",1711417332280,-4,"25/03/2024 21:42:12",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4087.5,4083.2,4087.5,4087.5,4083.2,4087.5,1,4087.5,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF18827"
"3",1711431735627,"26/03/2024 05:42:15",1711417335627,-4,"25/03/2024 21:42:15",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3349.7,3333.1,3349.7,3349.7,3333.1,3349.7,1,3349.7,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF18827"
"4",1711431751630,"26/03/2024 05:42:31",1711417351630,-4,"25/03/2024 21:42:31",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",16020.8999999881,16017.2,16020.8999999881,16020.8999999881,16017.2,16020.8999999881,1,16020.8999999881,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF18827"
"5",1711431766072,"26/03/2024 05:42:46",1711417366072,-4,"25/03/2024 21:42:46",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",14446,14433.7,14446,14446,14433.7,14446,1,14446,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF18827"
"6",1711431773475,"26/03/2024 05:42:53",1711417373475,-4,"25/03/2024 21:42:53",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7415.3,7399.7,7415.3,7415.3,7399.7,7415.3,1,7415.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF18827"
"7",1711431778178,"26/03/2024 05:42:58",1711417378178,-4,"25/03/2024 21:42:58",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4717.2,4700.4,4717.2,4717.2,4700.4,4717.2,1,4717.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF18827"
"8",1711431781098,"26/03/2024 05:43:01",1711417381098,-4,"25/03/2024 21:43:01",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2937.39999998808,2933.1,2937.39999998808,2937.39999998808,2933.1,2937.39999998808,1,2937.39999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF18827"
"9",1711431784112,"26/03/2024 05:43:04",1711417384112,-4,"25/03/2024 21:43:04",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3016.8,3000,3016.8,3016.8,3000,3016.8,1,3016.8,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF18827"
"10",1711431784114,"26/03/2024 05:43:04",1711417384114,-4,"25/03/2024 21:43:04",172741,4,"task-kvtv",NA,36445510,10757176,NA,"complete",NA,"66025d2d6e435259d20b2437","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 120.0.0.0","1792x1120","1212x740",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18827"
"1",1711449763025,"26/03/2024 10:42:43",1711449763025,0,"26/03/2024 10:42:43",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF28922"
"2",1711449767499,"26/03/2024 10:42:47",1711449767499,0,"26/03/2024 10:42:47",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4304.40000001192,4299.9,4304.40000001192,4304.40000001192,4299.9,4304.40000001192,1,4304.40000001192,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF28922"
"3",1711449780719,"26/03/2024 10:43:00",1711449780719,0,"26/03/2024 10:43:00",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",13224.7,13216.4,13224.7,13224.7,13216.4,13224.7,1,13224.7,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF28922"
"4",1711449789845,"26/03/2024 10:43:09",1711449789845,0,"26/03/2024 10:43:09",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",9133.1,9116.2,9133.1,9133.1,9116.2,9133.1,1,9133.1,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF28922"
"5",1711449795785,"26/03/2024 10:43:15",1711449795785,0,"26/03/2024 10:43:15",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",5957.30000001788,5949.9,5957.30000001788,5957.30000001788,5949.9,5957.30000001788,1,5957.30000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF28922"
"6",1711449799506,"26/03/2024 10:43:19",1711449799506,0,"26/03/2024 10:43:19",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3729.29999999404,3716.3,3729.29999999404,3729.29999999404,3716.3,3729.29999999404,1,3729.29999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF28922"
"7",1711449804321,"26/03/2024 10:43:24",1711449804321,0,"26/03/2024 10:43:24",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4827.60000001788,4816.2,4827.60000001788,4827.60000001788,4816.2,4827.60000001788,1,4827.60000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF28922"
"8",1711449807585,"26/03/2024 10:43:27",1711449807585,0,"26/03/2024 10:43:27",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3275.60000000596,3266.8,3275.60000000596,3275.60000000596,3266.8,3275.60000000596,1,3275.60000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF28922"
"9",1711449810596,"26/03/2024 10:43:30",1711449810596,0,"26/03/2024 10:43:30",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3019.60000001788,3016.2,3019.60000001788,3019.60000001788,3016.2,3019.60000001788,1,3019.60000001788,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF28922"
"10",1711449810598,"26/03/2024 10:43:30",1711449810598,0,"26/03/2024 10:43:30",172741,4,"task-kvtv",NA,36452781,10759064,NA,"complete",NA,"6602a30233c28bbe2e29631e","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICAB","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF28922"
"1",1711459610103,"26/03/2024 13:26:50",1711459610103,0,"26/03/2024 13:26:50",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF15230"
"2",1711459613830,"26/03/2024 13:26:53",1711459613830,0,"26/03/2024 13:26:53",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3638.50000009537,3632.9,3638.50000009537,3638.50000009537,3632.9,3638.50000009537,1,3638.50000009537,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF15230"
"3",1711459619062,"26/03/2024 13:26:59",1711459619062,0,"26/03/2024 13:26:59",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5238.00000019073,5232.1,5238.00000019073,5238.00000019073,5232.1,5238.00000019073,1,5238.00000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF15230"
"4",1711459631088,"26/03/2024 13:27:11",1711459631088,0,"26/03/2024 13:27:11",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",12031,12014.3,12031,12031,12014.3,12031,1,12031,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF15230"
"5",1711459699968,"26/03/2024 13:28:19",1711459699968,0,"26/03/2024 13:28:19",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",68898.1000001907,68887.6,68898.1000001907,68898.1000001907,68887.6,68898.1000001907,1,68898.1000001907,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF15230"
"6",1711459709376,"26/03/2024 13:28:29",1711459709376,0,"26/03/2024 13:28:29",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9418.4000002861,9414,9418.4000002861,9418.4000002861,9414,9418.4000002861,1,9418.4000002861,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF15230"
"7",1711459714462,"26/03/2024 13:28:34",1711459714462,0,"26/03/2024 13:28:34",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5089.9000002861,5081.89999999999,5089.9000002861,5089.9000002861,5081.89999999999,5089.9000002861,1,5089.9000002861,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF15230"
"8",1711459719930,"26/03/2024 13:28:39",1711459719930,0,"26/03/2024 13:28:39",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5476.40000038147,5465.5,5476.40000038147,5476.40000038147,5465.5,5476.40000038147,1,5476.40000038147,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF15230"
"9",1711459723275,"26/03/2024 13:28:43",1711459723275,0,"26/03/2024 13:28:43",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3356.00000028611,3349.90000000001,3356.00000028611,3356.00000028611,3349.90000000001,3356.00000028611,1,3356.00000028611,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF15230"
"10",1711459723278,"26/03/2024 13:28:43",1711459723278,0,"26/03/2024 13:28:43",172741,4,"task-kvtv",NA,36462623,10761843,NA,"complete",NA,"6602c9270bfcef8b81cfcfc1","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1280x720","1280x585",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEADBC","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF15230"
"1",1711459679119,"26/03/2024 13:27:59",1711459679119,0,"26/03/2024 13:27:59",172741,4,"task-kvtv",NA,36462706,10761950,NA,"complete",NA,"6602caaad4a7d0315c1ff519","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x815",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGAFBECD","Failed AC2","Passed AC1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71225"
